adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_url
False,/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg,"[28, 12, 80, 9648]",10528,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,8.6494,/fvnu6QHyR0gSV1JI6lMyXCny21a.jpg,2009-12-23,Sherlock Holmes,False,7.214,14098,https://www.imdb.com/title/tt0988045/
False,/BcAPeQ7jTsi8VFcBKILN4bw77L.jpg,[28],360776,ja,くノ一忍法帖III 秘戯伝説の怪,"The government is worried that the Emperor will have no children because he can’t get an erection. The female ninjas try to find a sacred book that will help him, but they face a stiff challenge.",7.4289,/uJDtI8RZPbV4gn5cEyxPyXF7QJo.jpg,1993-05-21,Female Ninjas Magic Chronicles 3: Sacred Book of Sexual Positions,False,7.5,3,https://www.imdb.com/title/tt0187220/
False,/d1YxrmqIzS30haejpT7DcJMz3Md.jpg,"[18, 10749, 14]",1059372,id,Dear David,"A secret fantasy blog might jeopardize the promising future of Laras, a talented student, when the blog is revealed to her entire school.",7.8741,/Ab1OedAN42deqjIkOu7X94nJwkG.jpg,2023-02-09,Dear David,False,6.2,34,https://www.imdb.com/title/tt21986198/
False,/tIiu9FFN6bk5yDKog6R4l4FmOMY.jpg,[27],1207898,en,The Jack in the Box Rises,"When a creepy Jack-in-the-Box is discovered and opened on the grounds of an exclusive girls' school, six brave students soon enter a fight to the finish against the unleashed demon.",8.5597,/oDVjlCTSyF6Fh8Fpm683MyGGnSG.jpg,2024-01-18,The Jack in the Box Rises,False,6.6,176,https://www.imdb.com/title/tt26628641/
False,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,"[27, 9648]",270303,en,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",7.4069,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2015-02-04,It Follows,False,6.583,6476,https://www.imdb.com/title/tt3235888/
False,/rtD11mLsqwMAoBj3y9Kaze5Cfjs.jpg,[27],18334,ja,ギニーピッグ 悪魔の実験,A duo of guys capture and brutally torture a young girl to the point of piercing her retina.,6.953,/yskvkbz3NihL2xswJ2GomCXuQH6.jpg,1985-09-04,Guinea Pig: Devil's Experiment,False,4.825,140,https://www.imdb.com/title/tt0161634/
False,/p96949hcwUG2BwE6MgKmw0uYNCx.jpg,"[12, 28]",217,en,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",7.6309,/56As6XEM1flWvprX4LgkPl8ii4K.jpg,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,False,6.007,8461,https://www.imdb.com/title/tt0367882/
False,/6QmX2BDVr1hIOIPHqnxvp1C1ZZp.jpg,"[35, 28, 80]",339846,en,Baywatch,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",8.0546,/6HE4xd8zloDqmjMZuhUCCw2UcY1.jpg,2017-05-25,Baywatch,False,6.091,8150,https://www.imdb.com/title/tt1469304/
False,/8GWfHRApMYUQl1JSX1drAMs5aY1.jpg,"[27, 53]",13186,en,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,8.354,/n5Re2ywnpqwAXTin8W5j3lqSwc7.jpg,2007-08-25,Wrong Turn 2: Dead End,False,6.1,1416,https://www.imdb.com/title/tt0804555/
False,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,"[10751, 16, 35, 12]",404368,en,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",7.6897,/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,2018-11-20,Ralph Breaks the Internet,False,7.2,7671,https://www.imdb.com/title/tt5848272/
False,/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg,"[28, 12, 14]",293167,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",7.6744,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,2017-03-08,Kong: Skull Island,False,6.544,10594,https://www.imdb.com/title/tt3731562/
False,/g2DncwuglwXBpqX2TNKZh7v9iJy.jpg,[28],239241,ja,くノ一忍法帖II 聖少女の秘宝,The Shogun wants a large shipment of gold that the Catholic church sent to help Christianity get a foothold in Japan and the secret to its location is written on five bells hidden in the vaginas of five female ninjas.,7.435,/fLXSe7VuB630VoJ39lTPCiwFoXq.jpg,1992-08-21,Female Ninjas Magic Chronicles 2: Secret of the Christian Bells,False,7.0,1,https://www.imdb.com/title/tt0184655/
False,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,"[16, 35, 10751, 14]",400155,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",7.5081,/lzE5BwGQea1nek7TPXUuC5AZ6rq.jpg,2018-06-28,Hotel Transylvania 3: Summer Vacation,False,6.9,4470,https://www.imdb.com/title/tt5220122/
False,/2vq5GTJOahE03mNYZGxIynlHcWr.jpg,"[18, 28, 36]",359724,en,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",8.0239,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,2019-11-13,Ford v Ferrari,False,8.003,8219,https://www.imdb.com/title/tt1950186/
False,/hCxxOJojCUFyuahDx167glJgp7E.jpg,"[28, 12, 53, 10752]",1368,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",7.806,/a9sa6ERZCpplbPEO7OMWE763CLD.jpg,1982-10-22,First Blood,False,7.5,6401,https://www.imdb.com/title/tt0083944/
False,/vlnSG1EQi0ez2A6MkFfjovPfkES.jpg,"[53, 9648]",591,en,The Da Vinci Code,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",7.0482,/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,2006-05-17,The Da Vinci Code,False,6.723,9458,https://www.imdb.com/title/tt0382625/
False,/lNyl7Ceyx3mMy4V1ZJJQRj3sPF6.jpg,"[27, 53]",1010600,en,The Strangers: Chapter 1,"After their car breaks down in an eerie small town, a young couple are forced to spend the night in a remote cabin. Panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motives.",8.399,/oYsCNpW4k7Pd7ac3uQfBhr2ihtW.jpg,2024-05-15,The Strangers: Chapter 1,False,5.8,488,https://www.imdb.com/title/tt22050754/
False,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,[18],316029,en,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",8.5796,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,2017-12-20,The Greatest Showman,False,7.9,9576,https://www.imdb.com/title/tt1485796/
False,/uQCjR78iGcQe78jaev4ZCnb0np8.jpg,[10749],826937,ko,시누이의 맛 2,Sister-in-law's Taste 2,8.6926,/r6zVEuy2O6R4keqs33OBz5dMFEg.jpg,2021-01-20,Sister-in-law's Taste 2,False,6.3,3,
False,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,"[28, 12, 35, 80, 53, 878]",343668,en,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",7.5256,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,2017-09-20,Kingsman: The Golden Circle,False,6.958,10555,https://www.imdb.com/title/tt4649466/
False,/pQDm7OkY7GAtDwGUcBEysHfMsNv.jpg,"[878, 12, 28]",1979,en,Fantastic Four: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",7.4963,/f3ldtPF7SESMcyAIyIJHBLlBBkr.jpg,2007-06-13,Fantastic Four: Rise of the Silver Surfer,False,5.6,7937,https://www.imdb.com/title/tt0486576/
False,/747dgDfL5d8esobk7h4odaOFhUq.jpg,"[80, 18, 53]",275,en,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",7.3469,/rUjUCT6GvFS475sKJVfHWZUdnv5.jpg,1996-03-08,Fargo,False,7.857,8288,https://www.imdb.com/title/tt0116282/
False,/6iA2Qv0jng4Dnhyyc8FB8CekdD7.jpg,"[878, 27]",636514,en,Portals,A series of worldwide blackouts cause millions of mysterious cosmic anomalies to appear everywhere across the planet. Some people are drawn into them with horrifying consequences.,8.623,/rqJhdpyu8s9CPSqNEXlfBubROgU.jpg,2019-10-25,Portals,False,3.6,42,https://www.imdb.com/title/tt10327842/
False,/2tZVYiosztNM1DAYUF59VPsNp9L.jpg,[35],11635,en,Old School,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,7.6954,/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,2003-02-21,Old School,False,6.6,1898,https://www.imdb.com/title/tt0302886/
False,/sud1OChHez9sXVIAf39oOZdrJ6g.jpg,"[53, 80]",213646,cn,擋不住的瘋情,Fred Suen is fan of TV news reporter Kitty Wong. It is an obsession that will eventually result in rape and murder.,7.3174,/x68W8y1OQd6qOx9KkdXB5wbN0dl.jpg,1993-04-28,Don't Stop My Crazy Love for You,False,6.0,9,https://www.imdb.com/title/tt0106658/
False,/fvCq1wEwLtiHKCJYm6BfkIO068x.jpg,"[28, 80, 53]",26389,en,From Paris with Love,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.",7.4703,/poVoLKLxUqsTLSntA40Po2F78dZ.jpg,2010-02-04,From Paris with Love,False,6.283,2059,https://www.imdb.com/title/tt1179034/
False,/7i3EPQ6ug0ip9OPqQXHEzaEs4An.jpg,"[35, 80]",37136,en,The Naked Gun: From the Files of Police Squad!,"When the incompetent Lieutenant Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth II.",7.8124,/wQHTHJ3jBKtz2c6VT9JZ8TD73yl.jpg,1988-12-02,The Naked Gun: From the Files of Police Squad!,False,7.2,3809,https://www.imdb.com/title/tt0095705/
False,/jF1Gv9yjxOKKkwi0j6MCdJCh1dx.jpg,"[28, 80, 53]",437633,ko,리얼,Jang Tae-Young is a popular trouble shooter in the criminal world. He is cold and ambitious. He dreams of building a casino hotel one day. A reporter then goes to Jang Tae-Young.,7.7584,/ccmDZaOKBwDKW8wPs4rV64ue9wN.jpg,2017-06-28,Real,False,5.4,63,https://www.imdb.com/title/tt6904062/
False,/bEJyUUygNSLhe4BPykEHf3hPnsh.jpg,"[28, 53]",1145491,en,Operation Black Ops,"A group of mercenaries are hired to overthrow a Neo-Nazi stronghold nestled deep in the heart of Texas, only to discover they are protecting nuclear codes that could ignite World War III.",8.7269,/vMgkjQM2fHirExilsTZWJTqL33G.jpg,2023-07-11,Operation Black Ops,False,5.5,50,https://www.imdb.com/title/tt27635178/
False,/6Pr9bECfj5k4KIYmT7np0xCXt3U.jpg,"[16, 10751, 14, 12, 35, 28]",417859,en,Puss in Boots,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",8.2114,/eufJ36oQCauDc427ewaEvQrhZ6i.jpg,2011-10-27,Puss in Boots,False,6.572,4163,https://www.imdb.com/title/tt0448694/
False,/ipcssF1DsfnrZr1VqCwwe04mLYj.jpg,"[18, 53]",1221451,tl,Salawahan,"All eyes are on Vivamax Queen Angeli Khang as she is being shared by not one, not two, but three hot leading men. Melaine can't get enough with the two men in her life. When a new man arrives, she gives in to temptation.  Director: JEFFREY HIDALGO  Cast: ANGELI KHANG, ALBIE CASINO, SHEILA SNOW, VAN ALLEN ONG, ITAN ROSALES",8.868,/c6PovJ1flBiZeOkHpQIo8Ho8lrw.jpg,2024-02-02,Salawahan,False,5.5,2,https://www.imdb.com/title/tt31070448/
False,/dK12GIdhGP6NPGFssK2Fh265jyr.jpg,"[28, 35, 80]",512195,en,Red Notice,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",7.7273,/wdE6ewaKZHr62bLqCn7A2DiGShm.jpg,2021-11-04,Red Notice,False,6.767,5943,https://www.imdb.com/title/tt7991608/
False,/aTXhYyxx23AGWAqrkrs1fNGhgSO.jpg,"[12, 28, 878]",1893,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",7.5735,/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,1999-05-19,Star Wars: Episode I - The Phantom Menace,False,6.6,14879,https://www.imdb.com/title/tt0120915/
False,/yriYPLqyFqPW0QXaegT1KmWXk9a.jpg,"[878, 53]",1954,en,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",7.5649,/ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg,2004-01-17,The Butterfly Effect,False,7.576,7668,https://www.imdb.com/title/tt0289879/
False,/m9yHpYz4GcEtmHJW4rvQIrF891h.jpg,"[28, 878, 53]",534,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",7.2626,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,2009-05-20,Terminator Salvation,False,6.1,6569,https://www.imdb.com/title/tt0438488/
False,/dgMvQi5nCNsD5N6kAJrWGC48jHw.jpg,"[28, 12, 53]",138103,en,The Expendables 3,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",8.0568,/ruW3malZtlg66ODfg614dFbXO68.jpg,2014-08-07,The Expendables 3,False,6.206,5053,https://www.imdb.com/title/tt2333784/
False,/s1oDXjkAJ0bsmwV9N7kSMfd1rmf.jpg,"[35, 80, 18]",172760,cn,特區愛奴,"Tong catches Chiu attempting to rape his wife May (Amy Yip). They scuffle and Tong shoots Chiu dead with Chiu's gun. They flee but Tong is killed in a shootout with police. May begs an officer to take her child, since if he is repatriated he'll have a horrible life. So, the infant son ends up in Hong Kong separated from his mother. Six years pass and May is a hotel maid then gets forced into prostitution. She longs to see her son, who is now a young boy, maybe to fully reunite with him.",7.321,/v76QuA33D0U11k35r2XAArBLD42.jpg,1992-01-01,China Dolls,False,5.1,5,https://www.imdb.com/title/tt0105551/
False,/cya84OrwjilxzuM2CWOEYYiIylM.jpg,"[16, 18, 35, 10749]",820530,ja,劇場版 抱かれたい男1位に脅されています。～スペイン編～,"Takato Saijo has reigned as the idol industry's ""Most Huggable"" for five years, that is, until freshman actor Azumaya. Takato was always considered brusque while Azumaya's smile is winning over admirers by comparison. The whole fiasco drives Takuto to over indulge in alcohol and his actions catch the attention of the last person he wants to see. To his surprise, Azumaya uses this new info to blackmail Takuto for physical affection.",8.0237,/bow6kX2YPoeyb9ZNwqbFxp5eqKr.jpg,2021-10-09,Dakaichi: I'm Being Harassed by the Sexiest Man of the Year—The Movie: In Spain,False,7.7,16,https://www.imdb.com/title/tt14489118/
False,/4YAZVC8aNjRTLpio5294Ud5xzRE.jpg,[18],141213,it,Prigione di donne,"This film traces the prison life of a group of women who-rather than being prepared to reenter society-are brought to the limits of depravity. Martine, wrongly imprisoned will bear the scars of a prison system wrongly based on punishment rather than rehabilitation.",7.5437,/2YH7zIr7NtggGJw9MGgpvi2GolK.jpg,1974-08-13,Riot in a Women's Prison,False,4.7,10,https://www.imdb.com/title/tt0072029/
False,/h5pAEVma835u8xoE60kmLVopLct.jpg,"[16, 10751, 14]",16859,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",8.5876,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,Kiki's Delivery Service,False,7.824,4169,https://www.imdb.com/title/tt0097814/
False,/nNXEBOIdwNx9goLr4Bs8eB16HRd.jpg,"[35, 18]",1114926,en,The Good Half,"Renn Wheeland returns home to Cleveland for his mother's funeral. Once there, he forges new relationships while healing old ones, before confronting his problems and trying to face his grief.",9.2599,/oYXaJmBwPhiVAMlRIiIKhKptvc0.jpg,2024-07-23,The Good Half,False,5.8,26,https://www.imdb.com/title/tt27544281/
False,/5yGgVqsk3v44jfGVuFWIDxOExIF.jpg,"[18, 14, 10749]",399055,en,The Shape of Water,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",7.7515,/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,2017-12-01,The Shape of Water,False,7.242,12276,https://www.imdb.com/title/tt5580390/
False,/ulVUa2MvnJAjAeRt7h23FFJVRKH.jpg,"[12, 16, 14]",81,ja,風の谷のナウシカ,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",7.758,/tcrkfB8SRPQCgwI88hQScua6nxh.jpg,1984-03-11,Nausicaä of the Valley of the Wind,False,8.0,3682,https://www.imdb.com/title/tt0087544/
False,/dWLoSzvw52y1gt7ni9gZXdy693e.jpg,"[27, 9648]",22970,en,The Cabin in the Woods,A group of teens journey to a remote cabin in the woods where their fate is unknowingly controlled by technicians as part of a worldwide conspiracy where all horror movie clichés are revealed to be part of an elaborate sacrifice ritual.,8.1791,/zZZe5wn0udlhMtdlDjN4NB72R6e.jpg,2012-04-12,The Cabin in the Woods,False,6.628,7981,https://www.imdb.com/title/tt1259521/
False,/9ly9pxGwiB6g5lIZXou2HKXl7ua.jpg,"[18, 53, 80]",64690,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",8.1389,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,2011-09-15,Drive,False,7.581,12815,https://www.imdb.com/title/tt0780504/
False,/nRPe93Yw5yK29JFKGf0eqCCeM2a.jpg,"[12, 16, 10751]",105864,en,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,8.3044,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,2015-11-14,The Good Dinosaur,False,6.7,5627,https://www.imdb.com/title/tt1979388/
False,/3tkDMNfM2YuIAJlvGO6rfIzAnfG.jpg,"[18, 878, 53]",619264,es,El hoyo,"A slab of food descends down a vertical facility. The residents above eat heartily, leaving those below starving and desperate. A rebellion is imminent.",9.421,/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg,2019-11-08,The Platform,False,7.0,7306,https://www.imdb.com/title/tt8228288/
False,/8oYykF1Qhrb8fC2qZqD71EzRywg.jpg,"[10751, 12, 18, 14]",278927,en,The Jungle Book,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",8.7484,/2Epx7F9X7DrFptn4seqn4mzBVks.jpg,2016-04-07,The Jungle Book,False,6.863,8135,https://www.imdb.com/title/tt3040964/
False,/nLFxvLokHe3bQmrmAfljIfax2jQ.jpg,"[878, 80]",185,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",7.1039,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,1971-12-19,A Clockwork Orange,False,8.188,13092,https://www.imdb.com/title/tt0066921/
False,/zvmsyAMr3cVDdIu7UvDLSmRXlF.jpg,"[35, 18, 10749]",22705,it,Tra(sgre)dire,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment overlooking the Thames. There, she meets the lesbian hyper-horny real estate agent Moira.",8.8206,/7gqcEgJfTltbLo76nZTl8umgM1Y.jpg,2000-01-28,Cheeky,False,5.7,262,https://www.imdb.com/title/tt0200192/
False,/nA0RDmSDqpN5tLun4sCqdPekObD.jpg,"[878, 18]",592831,en,Megalopolis,"Genius artist Cesar Catilina seeks to leap the City of New Rome into a utopian, idealistic future, while his opposition, Mayor Franklyn Cicero, remains committed to a regressive status quo, perpetuating greed, special interests, and partisan warfare. Torn between them is socialite Julia Cicero, the mayor’s daughter, whose love for Cesar has divided her loyalties, forcing her to discover what she truly believes humanity deserves.",8.1457,/8Sok3HNA3r1GHnK2lCytHyBz1A.jpg,2024-09-25,Megalopolis,False,5.28,730,https://www.imdb.com/title/tt10128846/
False,/30XLt1HzwOsdciWVaYVxlJq3cjH.jpg,"[12, 16, 10751, 14, 878]",9016,en,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",8.5761,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,2002-11-26,Treasure Planet,False,7.6,4287,https://www.imdb.com/title/tt0133240/
False,/dH7ia3vtkYCa3CBvDnvVjqm9uiQ.jpg,"[9648, 28, 878]",13183,en,Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",7.9453,/aVURelN3pM56lFM7Dgfs5TixcIf.jpg,2009-03-04,Watchmen,False,7.3,9370,https://www.imdb.com/title/tt0409459/
False,,[],534643,en,Tabu,"Young musician goes on vacation with his family. He meets an older woman there, they fall in love and spend a passionate night together. The next day, his family has something shocking to tell him.",6.3773,/ekfLoHZdFO7YiEJNQbxPcfesOUX.jpg,2010-05-01,Tabu,False,2.0,1,https://www.imdb.com/title/tt1549025/
False,/z8sHmvEF3zvOpCekFPJz4dDtHdb.jpg,"[16, 878, 35]",68828,ja,アウトランダーズ,"In the midst of a violent invasion of Earth by unknown alien forces, photo-journalist Wakatsuki Tetsuya comes across a scantily-clad alien woman, cutting a swath of death through the Terran ranks with her sword. After a chaotic struggle, Tetsuya is knocked unconscious, only to awaken aboard her starship. To his surprise, she turns out to be Kahm, the invaders' princess - and she has picked Tetsuya for a starring role in her upcoming wedding. As the groom....",8.2708,/tKiIq3RgFOGMiNTj53wa2M68L7L.jpg,1986-12-16,Outlanders,False,4.9,17,https://www.imdb.com/title/tt0151866/
False,/gRWOLFbgkmujsPUNgQshkSkCTdf.jpg,"[28, 12, 53, 10752]",1369,en,Rambo: First Blood Part II,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,7.5621,/pzPdwOitmTleVE3YPMfIQgLh84p.jpg,1985-05-21,Rambo: First Blood Part II,False,6.6,3996,https://www.imdb.com/title/tt0089880/
False,/qw02SUqrrdTjAOPCFJBPyKaVf4z.jpg,"[16, 35, 10751, 12]",774825,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,7.9367,/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,2022-01-28,The Ice Age Adventures of Buck Wild,False,6.6,1715,https://www.imdb.com/title/tt13634480/
False,/8s4h9friP6Ci3adRGahHARVd76E.jpg,"[10751, 16, 35, 878, 12]",379686,en,Space Jam: A New Legacy,"When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",7.4029,/mDACFTANR34u6lvucazoYiFJOp7.jpg,2021-07-08,Space Jam: A New Legacy,False,6.7,4051,https://www.imdb.com/title/tt3554046/
False,/yY76zq9XSuJ4nWyPDuwkdV7Wt0c.jpg,"[28, 53, 878]",577922,en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",10.1228,/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,2020-08-22,Tenet,False,7.2,10149,https://www.imdb.com/title/tt6723592/
False,/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg,"[35, 80]",115,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",6.9196,/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,1998-03-06,The Big Lebowski,False,7.8,11417,https://www.imdb.com/title/tt0118715/
